SPXT,S5UTIL,S5TELS,S5RLST,S5MATR,S5INFT,S5INDU,S5HLTH,S5FINL,S5ENRS,S5CONS,S5COND,RUTPINTR,RUMRINTR,RUMCINTR,RU20VATR,RU20INTR,RU20GRTR,RU10VATR,RU10GRTR,NDUEEGF,NDDUWXUS,NDDUUK,NDDUPXJ,NDDUNA,NDDUJN,NDDUE15X,LMBITR,LG30TRUU,LBUSTRUU,BCOMTR
3723.62,250.41,155.44,198.73,303.83,679.02,476.64,814.9,316.04,570.15,510.95,552.6949,4910.8109,1818.4961,10268.1,8495.43,5502.898,4820.038,1189.351,877.9093,409.925,4915.145,5814.176,5131.761,5524.525,4731.524,5384.897,1083.8362,1054.8981,1938.8,206.5402
3780.51,249.31,154.58,202.79,307.79,692.29,484.4,825.25,323.78,573.44,516.45,563.1863,4988.1497,1851.7031,10422.3,8686.52,5616.711,4911.192,1208.071,891.3532,413.071,4924.065,5862.207,5138.381,5606.897,4720.397,5379.012,1082.7676,1053.8275,1937.13,204.6089
3759.76,250.15,152.74,202.79,302.87,693.44,480.63,821.35,320.51,568.28,510.96,562.2948,4959.1168,1850.3636,10385.84,8644.78,5609.904,4922.556,1198.417,889.288,416.164,4941.047,5867.412,5142.247,5578.01,4773.55,5399.263,1083.7278,1054.1234,1943.59,203.6881
3769.45,250.04,152.08,204.34,304.29,690.41,481.42,825.01,322.03,576.18,510.87,565.5215,4968.7177,1869.3149,10465.48,8716.53,5665.721,4979.448,1203.283,892.2881,415.274,4952.576,5894.296,5140.914,5594.261,4741.509,5436.304,1084.1654,1055.0826,1942.39,202.9111
3718.99,250.46,150.35,203.99,302.02,667.81,475.19,818.8,318.51,575.18,504.61,561.0676,4892.5779,1863.2273,10397.23,8667.14,5637.029,4957.138,1189.885,879.8144,415.761,4993.456,5917.447,5186.991,5528.737,4864.121,5449.052,1085.2416,1057.7216,1943.1,204.0716
3669.1,248.11,149.46,202.33,296.59,667.37,470.7,806.85,312.25,552.91,498.82,553.5395,4824.2176,1832.0808,10268.07,8516.15,5545.135,4881.709,1168.975,871.4,413.584,4972.926,5920.903,5198.613,5452.297,4859.659,5415.256,1086.5957,1058.1681,1951.07,201.9169
3704.35,251.4,149.95,202.48,300.58,674.56,476.26,813.74,315.12,553.86,502.68,560.8358,4872.1852,1861.0978,10348.15,8627.58,5616.625,4943.739,1178.033,880.742,408.77,4943.083,5864.122,5133.537,5497.174,4787.964,5427.329,1086.788,1057.6702,1948.51,198.9192
3656.28,245.77,149.13,198.78,299.22,664.92,468.53,801.26,310.01,557.95,493.24,554.7885,4811.391,1816.1196,10205.36,8447.07,5499.719,4841.36,1161.01,870.6937,403.928,4916.492,5791.146,5137.205,5429.341,4811.65,5382.139,1088.0827,1056.8248,1955.02,203.1056
3703.77,246.84,152.76,199,302.04,671.84,475.54,806.22,315.03,574.68,499.71,559.7259,4877.192,1827.085,10303.4,8546.65,5547.497,4868.828,1177.709,879.8684,404.954,4948.034,5825.502,5182.877,5501.926,4799.981,5417.802,1088.3329,1058.1559,1955.55,204.0747
3757.34,247.88,156.09,200.52,308.6,678.77,483.03,811.48,320.35,590.64,503.96,571.7692,4946.0316,1851.4972,10464.57,8722.81,5649.054,4946.988,1197.047,891.1771,410.29,4993.606,5933.702,5162.714,5583.863,4734.225,5510.741,1085.9443,1063.7298,1947.34,209.5008
3742.84,244.69,156.22,199.63,306.69,679.6,479.12,800.54,319.39,581.12,504.43,575.5873,4929.3385,1839.9115,10421.37,8674.17,5623.186,4929.173,1191.552,888.7935,412.11,5021.522,5960.302,5232.56,5559.315,4822.229,5520.508,1084.4897,1064.9659,1946.46,204.6558
3782.11,246.8,156.59,202.01,314.18,685.81,483.79,813.68,322.58,589.53,506.57,579.0475,4980.1922,1870.0399,10541.36,8798.87,5704.981,5001.698,1204.784,897.9427,412.698,5035.625,6000.092,5267.421,5622.168,4799.867,5517.273,1084.0604,1066.9632,1945.44,206.4104
3770.2,236.6,159.49,196.41,313.21,681.48,482.69,806.81,324.93,587.98,504.2,578.2533,4967.9505,1863.1211,10492.25,8767.09,5689.975,4993.353,1201.44,894.8048,411.181,5010.764,5980.914,5282.968,5603.049,4765.183,5482.117,1080.7589,1069.0155,1935.38,206.7467
3754.36,234.47,159.07,195.65,312.97,680.46,481.37,797.59,323.59,589.03,500.71,576.2148,4947.6481,1850.4427,10439.1,8693.99,5644.672,4955.436,1196.302,890.7773,408.78,4996.014,5956.977,5273.008,5582.285,4806.963,5429.766,1080.5691,1069.3596,1935.22,208.5954
3794.62,239.35,160.36,196.57,315.28,691.26,484.19,810.03,325.92,587.89,506.39,583.2988,4999.0431,1860.0614,10550.61,8718.86,5679.534,5002.126,1206.622,901.6845,406.284,5003.052,5953.938,5253.947,5637.376,4787.389,5469.476,1078.1161,1068.9177,1931.74,205.687
3795.82,233.63,160.04,195.76,314.41,694.19,483.85,810.94,325.75,584.03,509.29,583.4532,5002.3756,1858.0525,10549.39,8693.83,5672.617,5004.07,1204.261,904.1021,404.064,4972.779,5945.2,5205.787,5636.681,4743.445,5439.302,1076.9238,1068.2207,1932,204.6849
3833.35,232.39,159.83,197.63,319.92,705.57,488.03,813.66,329.17,591.84,511.61,590.1281,5051.4039,1880.0114,10658.75,8797.2,5742.643,5068.046,1217.475,912.2716,408.261,5043.769,6002.965,5174.39,5694.133,4876.82,5521.881,1076.6039,1071.1826,1933.37,207.4744
3849.29,228.74,159.6,196.33,322.63,710.59,490.32,817.78,328.84,603.4,509.04,593.4949,5073.9016,1889.8331,10704.91,8834.03,5775.249,5104.134,1220.958,917.6407,414.789,5088.385,6055.491,5289.799,5720.627,4888.69,5571.455,1076.229,1074.0931,1930.84,210.4196
3856.04,228.52,159.47,195.89,322.97,710.56,491.13,822.99,330.14,604.28,508.98,592.4555,5082.9368,1897.7136,10718.18,8835.63,5784.188,5118.755,1223.499,918.7151,413.317,5096.556,6055,5300.782,5730.786,4914.965,5570.861,1074.8259,1075.3965,1921.31,209.4333
3855,233.92,158.18,197.51,323.69,711.67,493.61,824.35,327.99,595.48,511.33,591.7757,5077.3195,1905.0544,10755.74,8843.86,5798.445,5138.926,1221.348,920.83,414.148,5127.342,6100.312,5337.307,5728.055,4982.072,5594.344,1075.3264,1076.7991,1928.29,207.8782
3851.53,231.36,157.33,193.25,324.56,714.51,493.56,825.1,326.54,590.83,508.15,593.5733,5073.9169,1904.6706,10743.57,8821.44,5798.298,5151.178,1216.919,922.51,414.193,5148.008,6098.439,5330.559,5720.505,5025.678,5639.37,1075.3408,1076.7712,1925.44,207.899
3875.6,231.46,157.44,195.23,325.79,719,498.14,833.59,329.18,589.07,509.59,598.0562,5105.0677,1903.5911,10820.24,8842.42,5816.683,5171.409,1224.115,928.93,413.922,5155.211,6095.48,5334.787,5753.913,5054.529,5643.547,1075.3819,1077.0472,1924.09,206.9083
3874.46,233.01,156.53,196.57,325.27,720.13,496.13,836.48,328.01,586.6,510.99,597.6973,5103.4403,1903.3858,10814.99,8841.42,5816.975,5172.474,1222.206,929.6122,413.543,5173.526,6122.891,5334.28,5751.278,5060.223,5680.517,1075.7783,1077.6985,1930.34,204.9004
3885.27,234.44,157.48,192.39,326.6,721.28,497.65,835.99,329.67,587.73,512.57,600.0417,5120.5993,1907.4199,10820.52,8861.49,5827.219,5179.059,1226.724,930.8505,415.409,5188.715,6159.198,5360.528,5763.539,5065.601,5698.779,1076.0531,1079.4063,1937.1,205.374
3882.95,230.61,157.77,192.88,325.72,716.45,497.43,836.1,329.84,590.18,511.21,604.7764,5117.26,1917.7308,10827.56,8847.79,5833.393,5197.526,1225.073,931.5773,417.488,5205.342,6158.673,5410.803,5767.94,5077.473,5703.73,1076.3485,1081.6713,1938.47,207.0257
3877.85,228.89,158.55,191.25,323.36,721.24,495.04,838.21,328.86,579.76,511.67,602.4567,5111.9355,1927.1525,10800.8,8864.78,5853.18,5222.474,1220.585,932.0817,417.918,5196.696,6140.777,5363.709,5759.682,5103.036,5690.025,1076.7117,1081.3721,1934.58,205.649
3866.42,228.67,158.95,192.67,322.61,717.41,492.89,834.36,327.52,577.51,513.82,601.7031,5094.658,1913.201,10770.4,8839.33,5826.217,5189.772,1217.19,928.7302,416.435,5210.225,6154.195,5367.796,5743.372,5103.615,5720.21,1076.8587,1083.098,1936.64,208.3382
3890.32,224.2,159.08,193.54,324.82,724.39,497.04,841.43,330.19,573.51,514.76,608.9083,5126.3581,1931.9961,10840.33,8899.03,5870.061,5232.655,1222.498,936.2647,415.656,5193.238,6113.128,5372.202,5776.705,5081.805,5702.107,1076.1113,1083.1793,1929.91,205.213
3872.71,225.8,158.85,192.87,322.81,718.63,493.66,834.25,329.35,574.81,512.5,607.4321,5104.6585,1917.9094,10793.33,8853.63,5833.23,5193.976,1217.123,932.3853,414.864,5169.216,6072.766,5391.718,5752.262,5112.904,5638.11,1074.5757,1083.126,1926.97,205.6403
3856.51,224.38,156.96,191.04,321.63,716.29,489.75,837.54,326.84,573.63,508.51,603.7004,5085.5853,1917.7365,10734.07,8798.41,5814.505,5192.314,1211.854,928.4322,410.689,5147.636,6057.284,5359.932,5727.89,5073.438,5622.258,1074.3321,1080.0543,1927.5,205.5518
3861.29,226.1,156.8,192.01,320.35,715.41,490.37,840.83,328.21,570.08,510.22,604.4641,5088.3648,1929.615,10770.54,8801.6,5831.823,5220.661,1213.652,929.7205,410.026,5159.93,6092.767,5318.861,5736.213,5076.418,5650.258,1074.0657,1080.054,1929.05,204.8341
3807.04,219.15,154.5,186.21,316.08,707.18,483.79,824.75,325.73,560.66,500.41,596.9748,5019.0971,1908.2012,10616.49,8678.62,5752.838,5152.067,1196.597,917.0567,408.621,5109.459,5982.308,5300.411,5654.366,5096.22,5578.557,1070.6159,1076.3377,1917.72,202.9642
3822.42,219.39,154.08,187.58,316.42,710.66,487.97,829.15,327.19,556.79,502.67,600.1512,5040.471,1913.8005,10648.4,8728.63,5781.839,5174.533,1201.168,920.6451,403.6,5081.787,5966.893,5239.357,5673.207,5059.102,5554.307,1070.8599,1074.9843,1921.59,202.108
3757.83,219.03,151.68,186.7,311.41,695.12,479,819.69,320.26,548.87,495.18,590.218,4951.5668,1892.8782,10504.05,8621.67,5710.805,5110.808,1181.543,905.5523,397.112,4996.098,5813.096,5188.371,5578.408,5033.113,5440.765,1071.2401,1069.6528,1926.59,199.6741
3751.2,217.59,151.7,186.59,311.2,690.3,478.62,819.35,322.27,549.97,491.33,587.4089,4939.1778,1902.7081,10534.33,8675.86,5746.308,5142.247,1183.001,903.0894,396.812,4996.536,5774.23,5146.035,5568.98,5023.865,5477.599,1071.4295,1067.5208,1928.09,200.1623
3799.43,221.71,154.43,189.74,315.12,693.95,484.68,829.81,329.31,547.42,497.78,599.2452,5000.7395,1933.8083,10673.19,8846.21,5845.648,5219.757,1197.844,914.6675,399.152,5036.582,5797.795,5227.89,5637.411,5101.708,5498.096,1072.9763,1068.7449,1929.46,199.3914
3776.44,219.47,153.61,189.03,312.01,690.31,480.24,828.5,327.05,544.87,494.06,594.9227,4971.0121,1933.1627,10613.01,8815.64,5824.671,5200.37,1191.265,909.015,395.383,5016.668,5720.055,5160.983,5602.565,5152.816,5482.763,1073.1241,1064.1133,1928,196.5362
3827.62,223.2,154.9,191.37,311.66,698.68,488.1,846.63,330.9,552.2,499.99,601.4153,5037.6253,1936.0488,10744.9,8851.42,5860.992,5243.521,1206.362,921.2755,395.832,5064.949,5795.638,5169.223,5677.807,5139.421,5567.863,1073.8625,1063.313,1928.78,196.0372
3814.91,222.81,154.26,190.6,308.07,699.07,486.12,844.29,330.21,549.32,496.44,598.2976,5021.4434,1942.9382,10732.75,8868.13,5872.614,5254.386,1201.929,919.8718,399.408,5062.299,5804.901,5171.908,5662.095,5185.127,5529.64,1075.1294,1060.9812,1931.26,195.2978
3861.39,228.86,156.68,194.55,312.92,707.93,491.76,855.17,331.97,565.25,499.51,603.558,5080.8885,1953.3598,10863.39,8945.71,5919.805,5293.079,1217.37,930.0863,402.654,5099.298,5869.836,5192.933,5727.88,5242.468,5559.811,1077.2003,1060.8354,1941.3,197.7636
3842.62,226.6,155.37,194.04,307.46,706.72,488.4,859.73,328.73,555.68,497.22,602.5045,5054.6623,1968.6915,10832.88,8929,5932.96,5325.282,1208.219,928.6475,406.142,5113.809,5909.868,5269.233,5701.716,5220.956,5575.523,1080.2065,1063.5914,1939.22,197.3638
3877.26,228.71,156.02,198.51,309.56,710.46,490.92,866.47,332.93,563.3,503.22,608.9501,5099.0455,1977.6967,10930.11,9045.59,5987.39,5354.77,1220.089,936.0149,408.059,5213.944,6036.958,5349.822,5754.817,5265.067,5722.554,1080.7988,1069.2147,1943.29,200.5008
3870.49,228.98,156.24,198.43,309.33,711.09,487.23,864.02,331.47,562.3,504.55,608.2167,5091.1546,1975.665,10901.02,9050.15,5979.726,5338.9,1218.956,933.3987,410.694,5251.485,6056.487,5386.375,5746.875,5327.504,5760.714,1081.1114,1072.6742,1944.74,201.6762
3847.05,226.29,155.42,197.14,308.45,709.01,485.42,856.55,328.61,557.75,501.2,605.1522,5059.3107,1979.067,10848.49,9044.74,5974.123,5332.182,1209.444,929.713,411.923,5255.735,6012.503,5404.927,5717.446,5305.108,5787.079,1081.0899,1073.4629,1948.11,201.4247
3791.13,223.52,153.19,193.59,304.99,690.11,477.24,840.82,323.71,564.55,500.15,595.3895,4988.846,1924.6734,10669.08,8879.1,5834.397,5181.824,1194.686,913.814,411.054,5248.823,6006.792,5421.503,5634.697,5346.673,5757.773,1081.1038,1076.3911,1944.65,202.0387
3782.21,221.73,153.1,192.64,305.56,690.55,475.82,838.53,323.21,563.41,498.22,591.6115,4978.064,1922.8896,10642.66,8861.5,5825.968,5177.008,1190.808,912.5854,405.319,5184.928,5899.479,5361.583,5622.904,5282.513,5685.851,1079.9658,1074.7468,1937.23,203.5242
3791.9,222.89,153.04,193.06,305.34,691.69,477.75,844.74,322.81,559.23,501.02,594.6566,4985.7221,1935.5555,10709.88,8895.18,5868.466,5232.067,1193.786,915.8105,403.526,5174.516,5878.266,5356.871,5632.564,5260.778,5695.756,1079.88,1075.3857,1943.39,200.1387
3838.65,225.8,154.36,195.28,309.27,699.7,484.29,853.08,327.2,571,505.74,600.592,5047.6056,1960.8134,10841.26,9011.73,5951.169,5310.72,1209.603,926.388,408.112,5177.484,5880.362,5278.241,5696.515,5236.374,5738.991,1080.1912,1075.1003,1942.62,199.9826
3805.27,225.68,152.93,193.24,306.51,693.12,479.67,840.73,324.95,565.76,501.33,597.8616,5001.1546,1953.8447,10776.84,8988.48,5927.717,5282.944,1200.621,918.1677,410.513,5123.191,5794.183,5297.355,5651.678,5181.843,5651.781,1079.9686,1073.8359,1945.63,197.6373
3790.66,225.93,154.2,193.27,306.88,690.06,475.78,830.28,324.36,566.8,501.59,595.1677,4981.3377,1957.114,10736.8,8995.12,5922.99,5271.036,1196.244,914.3977,414.052,5131.584,5814.418,5284.556,5633.09,5146.809,5683.545,1080.7675,1075.3205,1951.56,201.2091
3804.14,226.52,155.55,194.65,307.23,689.62,476.5,832.19,326.24,567.79,504.81,600.5176,4997.2464,1964.2705,10787.82,9037.42,5941.748,5280.041,1201.016,917.5081,418.266,5184.934,5843.655,5295.57,5657.057,5226.738,5752.082,1080.7113,1078.7264,1948.32,200.7887
3829.31,229.41,156.18,196.84,309.72,696.43,480.05,833.3,326.54,577.84,508.92,603.3466,5030.6171,1964.0515,10859.2,9074.45,5965.016,5299.806,1208.462,924.0091,423.805,5242.975,5901.781,5337.999,5697.843,5278.216,5824.834,1081.9533,1080.6576,1949.24,203.336
3821.49,226.93,155.28,193.99,309.35,695.42,479.39,835.43,325.11,579.62,506.9,600.1975,5023.4971,1960.5481,10810.36,9009.71,5931.085,5276.959,1205.238,922.0431,423.986,5257.27,5972.264,5347.642,5687.885,5284.267,5821.137,1081.3576,1083.3355,1950.82,204.2035
3833.2,226.28,154.13,194.13,310.01,697.11,480.39,842.54,326.22,573.65,507.17,605.7285,5034.2199,1977.8603,10875.33,9047.29,5975.579,5333.255,1206.922,926.8105,430.222,5252.951,5971.858,5423.511,5703.919,5330.139,5766.43,1080.9112,1084.7956,1951.44,199.8577
3850.29,225.2,154.06,190.77,311.04,699.9,483.45,849.07,326.65,582.43,508.97,606.2778,5061.3734,1970.5891,10884.69,9000.81,5958.662,5329.778,1211.342,930.7407,433.451,5259.626,5964.321,5451.735,5728.965,5335.44,5773.615,1080.0301,1084.4145,1946.07,198.9962
3870.31,226.97,154.57,190.35,311.81,702.61,492.13,856.25,326.65,585.36,509.58,608.2173,5090.9066,1981.0576,10916.11,9032.79,5985.522,5358.581,1219.227,933.9305,435.99,5276.563,5993.706,5482.828,5758.644,5321.53,5798.664,1080.0519,1085.4751,1946.45,200.3548
3852.93,224.61,154.34,189.76,310.56,700.2,486.85,850.94,327.56,580.43,507.05,605.0097,5067.8953,1987.9516,10870.97,9038.47,5990.008,5363.209,1214.422,929.4253,438.943,5258.142,5967.494,5446.437,5733.178,5303.356,5780.966,1080.371,1085.7948,1948.46,199.5275
3859.22,225.87,154.19,190.53,311.87,697.84,487.43,852.47,327.67,590.73,508.18,604.5557,5077.8415,1989.1104,10874.69,9041.49,5988.987,5359.758,1218.055,929.4496,436.981,5301.668,6039.629,5473.847,5745.115,5369.632,5810.233,1081.1774,1087.865,1951.46,200.7548
3879.1,226.3,155.01,189.73,315.09,703.97,488.12,854.78,329.1,604.34,506.91,604.5806,5105.2736,2004.2141,10923.55,9107.13,6036.613,5405.861,1225.226,933.5397,437.098,5293.146,6048.563,5430.276,5775.895,5358.372,5791.485,1081.1463,1087.6409,1951.67,204.3271
3876.17,224.93,154.33,190.71,314.11,701.92,486.75,854.26,329.45,602.67,508.75,605.8561,5102.3724,2005.9478,10913.88,9085.15,6025.034,5397.995,1223.67,933.4404,443.586,5318.763,6077.613,5516.607,5775.47,5393.663,5790.882,1081.0551,1089.4929,1953.08,206.073
3832.33,224.16,153.02,189.68,311.48,691.81,481.2,847.41,325.04,597.81,504.15,596.9561,5042.6397,1974.1201,10797.2,8941.25,5925.453,5305.301,1211.49,921.5636,439.589,5278.088,6045.016,5484.981,5713.736,5372.734,5716.723,1081.1169,1089.5129,1954.95,205.0841
3867.82,227.49,154.63,189.99,313.66,704.17,486.51,852,326.65,600.48,506.17,603.3182,5093.2095,1994.178,10867.76,9033.92,5987.364,5361.151,1219.479,931.8059,435.873,5287.42,6075.788,5411.574,5764.045,5345.633,5758.896,1081.3358,1089.779,1951.12,203.7682
3862.15,225.3,154.31,189.83,311.21,703.71,485.38,857.76,324.87,594.4,506.7,603.7619,5083.3889,1994.946,10876.1,9008.16,5983.758,5369.217,1215.138,932.9383,439.462,5316.875,6089.293,5455.809,5753.548,5426.676,5787.477,1080.6518,1089.2802,1950.36,202.9097
3881.93,225.87,155.31,190.23,311.98,711.4,487.55,859.12,327.15,598.17,507.25,604.6277,5112.9031,1998.3456,10907.58,9023.79,5990.292,5371.86,1220.651,937.8101,441.758,5315.565,6104.697,5443.305,5780.168,5457.326,5765.142,1078.845,1090.139,1945.36,202.7139
3891.46,227.27,158.79,190.6,312.72,712.82,486.86,862.42,327.5,601.86,504.63,607.4371,5124.8617,2010.6035,10944.42,9053.41,6019.021,5405.214,1223.427,940.6458,444.505,5339.05,6143.31,5453.649,5798.881,5481.25,5778.176,1078.507,1092.0863,1947.65,204.6717
3900.24,229.51,158.27,190.73,315.3,719.94,484.84,859.67,326.66,597.98,504.47,615.5841,5142.0796,2004.4378,10920.15,9038.43,6000.086,5380.706,1223.448,943.5481,447.313,5379.684,6201.671,5552.146,5808.815,5488.688,5829.182,1078.9589,1095.0748,1950.27,204.6252
3884.1,226.67,158.36,190.53,318.09,722.54,484.58,844.51,325.64,597.61,501.97,610.3651,5125.4457,1969.938,10841.93,8972.43,5929.91,5295.697,1217.815,939.4649,449.528,5421.872,6249.882,5614.359,5786.399,5482.214,5907.682,1079.1824,1096.3452,1949.92,204.9768
3895.21,228.29,160.78,190.45,318.3,723.76,485.9,847.79,327.58,600.79,502.15,608.2692,5143.234,1979.7028,10842.25,9050.1,5961.787,5307.801,1225.144,938.5916,450.131,5418.277,6233.677,5655.477,5801.553,5528.961,5862.406,1078.066,1097.8549,1945.11,205.5731
3880.9,227.51,160.54,186.4,318.39,720.26,483.44,841.03,327.63,605.07,498.22,604.2362,5128.1865,1958.024,10782.22,8965.5,5903.282,5253.376,1222.1,933.9957,447.001,5392.146,6214.606,5605.317,5784.494,5522.686,5811.008,1076.206,1099.8347,1939.82,207.5923
3841.78,224.58,160.09,183.94,315.93,708.92,479.26,828.85,325.2,602.89,496.49,597.3032,5073.9123,1908.1125,10678.89,8796.5,5776.544,5127.531,1211.846,922.766,442.088,5344.989,6195.235,5506.188,5722.114,5365.363,5833.588,1074.3023,1100.5377,1938.65,208.9695
3883.75,225.85,159.64,185.28,321.46,719.33,484.99,839.98,327.79,604.75,500.9,605.6644,5129.0823,1926.7296,10781.77,8824.81,5814.54,5177.71,1222.532,933.8841,441.342,5333.064,6140.743,5494.97,5780.359,5325.691,5845.116,1073.1299,1100.5705,1932.34,208.2692
3895.16,227.5,160.12,185.46,320.41,719.28,485.7,844.94,330.99,603.36,501.66,606.7984,5143.0341,1933.3886,10818.86,8852.28,5838.927,5204.741,1227.998,935.305,442.325,5338.935,6116.265,5509.41,5797.728,5323.919,5860.15,1073.1712,1101.3886,1930.5,208.8673
3849.41,222.31,157.63,181.49,316.81,708.03,479.39,835.04,328.23,596.72,498,600.5576,5084.955,1901.4371,10674.29,8744.72,5754.905,5118.806,1214.11,923.5966,442.222,5303.487,6096.197,5528.99,5732.014,5330.573,5770.662,1071.9984,1100.9102,1927.11,210.9468
3833.7,221,155.78,181.02,316.81,702.3,478.62,831.07,326.28,594.93,499.05,598.0456,5062.5961,1906.3167,10653.29,8754.91,5773.852,5146.025,1209.724,920.2029,439.08,5329.363,6123.874,5479.471,5708.514,5358.705,5835.552,1069.9832,1102.3641,1921.99,210.6117
3849.13,221.94,155.9,183.66,318.32,706.84,481.25,834.99,328.44,588.39,500.05,600.8954,5082.0777,1918.6973,10703.37,8785.57,5803.574,5180.541,1213.632,924.7458,432.552,5280.936,6065.442,5390.803,5725.352,5312.277,5796.252,1070.8256,1099.5155,1926.75,207.6756
3901.01,223.64,157.33,186.49,323.43,717.69,486.99,848.52,333.01,597.81,504.63,607.473,5153.3249,1932.358,10815.27,8848.21,5848.081,5222.905,1229.204,936.757,436.822,5367.961,6294.15,5394.539,5797.725,5342.589,5905.887,1071.9935,1102.146,1930.66,209.6799
3881.93,222.07,156.26,183.76,321.78,713.69,486.19,848.25,331.86,585.57,502.28,604.8983,5124.7329,1937.4143,10790.96,8849.73,5852.588,5229.882,1222.85,933.0788,437.297,5367.693,6335.566,5395.416,5772.163,5366.121,5869.248,1070.8246,1102.035,1919.93,208.2616
3870.69,221.4,156.3,184.02,318.45,709.85,485.8,844.01,330.64,588.13,501.5,603.6877,5110.3118,1932.5769,10762.87,8834.34,5839.957,5216.528,1219.769,930.3151,434.366,5359.848,6291.553,5431.322,5756.642,5380.622,5850.905,1069.8108,1101.0291,1920.98,210.7918
3870.36,219.07,156.61,182.31,317.65,713.14,486.6,843.82,330.75,586.32,501.24,599.9944,5111.1377,1927.6456,10757.51,8822.89,5837.048,5217.858,1219.89,930.1517,436.442,5399.922,6331.188,5514.315,5753.97,5423.84,5898.063,1069.3046,1105.1665,1919.49,211.4617
3912.52,221.38,157.45,185.64,321.12,725.49,491.15,855.74,333.7,586.6,508.91,602.5652,5169.2609,1946.6073,10854.47,8913.23,5898.369,5273.982,1230.752,941.5525,437.281,5421.129,6373.789,5503.545,5813.247,5373.848,5960.811,1068.6558,1105.8558,1923,212.4894
3915.99,224.17,157.69,187.26,322.44,723.05,490.68,857.5,332.25,587.93,510.53,607.0695,5171.9873,1946.8255,10879.24,8902.97,5893.036,5270.443,1232.114,942.5287,440.524,5440.478,6375.767,5557.98,5819.5,5423.914,5967.081,1068.8229,1108.4807,1931.33,212.1902
3928.15,224.96,158.51,186.5,321.29,726.03,491.66,862.21,334.11,587.44,509.13,609.5942,5185.7134,1966.5377,10938.36,8982.32,5957.641,5338.39,1236.709,945.6554,439.501,5430.57,6339.005,5485.222,5833.914,5467.899,5966.112,1067.7375,1106.9169,1924.26,211.6724
3926.41,225.47,157.22,186.33,319.72,724.21,490.36,866.3,336.26,580.21,507.43,609.4485,5184.0867,1960.9192,10923.52,8969.55,5949.11,5330.694,1236.684,944.5112,439.513,5400.656,6286.641,5416.636,5828.53,5447.921,5948.05,1066.7483,1101.8317,1920.85,207.0734
3923.18,225.84,157.95,185.73,319.2,724.24,488.57,867.54,335.04,581.13,506.23,608.5462,5180.0178,1966.1229,10915.6,8971.64,5959.213,5347.087,1236.259,943.4169,437.551,5405.849,6318.595,5388.371,5825.902,5459.321,5953.313,1065.8168,1101.0307,1921.34,207.3517
3932.9,225.72,159.1,184.65,320.53,726.83,491.04,867.16,334.25,586.02,507.01,610.7404,5195.1828,1962.5445,10930.02,8964.61,5955.007,5343.703,1238.156,946.4927,436.131,5437.499,6378.805,5424.496,5843.628,5475.661,5978.647,1066.4746,1103.1986,1926.32,208.9781
3924.16,225.32,157.83,184.76,319.97,726.98,488.89,864.91,333.96,583.44,504.66,609.7357,5181.6434,1957.5561,10920.56,8918.93,5933.689,5332.169,1234.778,945.1176,438.324,5402.56,6328.36,5421.448,5830.191,5461.497,5922.868,1066.5597,1101.5491,1922.15,206.4674
3883.88,223.78,157.24,183.66,316.09,716.62,483.6,856.54,330.96,574.21,501.07,605.9166,5128.7021,1941.4468,10811.95,8820.48,5869.981,5276.423,1222.441,935.4174,433.695,5319.941,6205.686,5454.411,5767.348,5433.04,5787.748,1068.5932,1099.4145,1929.9,202.9796
3920.11,224.48,158.34,185.27,318.22,729.65,486.32,866.25,333.99,573.6,503.91,610.0017,5175.9635,1966.4761,10904.74,8920.22,5944.54,5350.317,1232.315,944.6711,430.627,5343.449,6257.519,5392.188,5816.354,5407.526,5860.59,1068.9443,1098.7595,1930.22,201.4276
3915.82,225.06,157.95,184.73,318.9,728.87,484.28,866.83,333.65,571.77,503.37,608.5939,5171.2192,1965.9198,10887.23,8918.54,5939.459,5342.423,1232.098,942.7694,426.618,5338.245,6249.501,5330.256,5809.351,5430.025,5857.641,1069.6084,1099.0699,1930.89,201.7391
3891.18,224.68,157.11,182.74,316.72,723.41,479.48,864.75,330.53,571.41,500.09,604.4126,5136.7263,1965.6631,10835.32,8869.41,5908.423,5315.921,1226.41,935.7548,424.384,5298.596,6187.889,5368.222,5773.585,5435.281,5771.425,1071.3344,1099.9619,1933.98,203.3312
3899.59,225.01,156.3,184.81,316.82,725.82,481.39,867.74,331.16,570.14,500.12,606.3001,5147.8843,1968.8342,10856.03,8892.26,5923.314,5329.041,1227.679,938.6314,423.893,5278.542,6139.511,5331.627,5783.637,5430.683,5752.931,1070.3487,1097.8946,1924.8,203.5523
3895.85,221.88,156.27,183.34,317.92,723.78,482.22,862.71,331.69,573,498.57,607.2648,5142.8102,1978.149,10851.66,8919.84,5933.655,5331.615,1226.435,938.0574,422.644,5314.887,6165.753,5311.36,5781.754,5431.973,5832.251,1068.4699,1100.8865,1918.64,205.5898
3904.83,218.77,157.58,180.54,318.11,724.94,484.71,863.49,333.87,569.26,497.96,611.6166,5156.6171,2005.0006,10874.69,8991.32,5994.651,5397.706,1228.95,940.81,421.019,5351.389,6186.323,5338.045,5796.067,5415.896,5917.052,1066.348,1101.8247,1910.67,203.4221
