Date,Open,High,Low,Close,Volumn
11/21/2018,1160.88671,1171.225839,1150.547581,1161.6999,1
11/23/2018,1160.032063,1166.249737,1153.814389,1162.1821,1
11/26/2018,1163.891861,1165.636129,1162.147593,1162.8453,1
11/27/2018,1163.838821,1172.798588,1154.879054,1163.6061,1
11/28/2018,1165.417527,1175.259892,1155.575162,1164.7769,1
11/29/2018,1164.558274,1170.566865,1158.549683,1166.7167,1
11/30/2018,1172.498713,1178.633167,1166.364259,1168.4675,1
12/3/2018,1165.040004,1169.715124,1160.364883,1168.7801,1
12/4/2018,1172.343708,1178.853145,1165.834271,1172.8715,1
12/6/2018,1176.471603,1187.473263,1165.469943,1176.6481,1
12/7/2018,1179.932275,1187.582708,1172.281841,1176.9898,1
12/10/2018,1177.02302,1179.200839,1174.845201,1177.1996,1
12/11/2018,1173.954819,1178.833317,1169.07632,1175.5418,1
12/12/2018,1171.574922,1179.7965,1163.353344,1174.5112,1
12/13/2018,1176.687432,1183.789701,1169.585164,1173.9287,1
12/14/2018,1177.053796,1184.098507,1170.009085,1174.1185,1
12/17/2018,1174.8784,1185.923362,1163.833439,1174.9959,1
12/18/2018,1176.264834,1187.146916,1165.382752,1176.4413,1
12/19/2018,1176.509416,1186.812631,1166.206201,1177.5103,1
12/20/2018,1181.107138,1185.35318,1176.861097,1179.4559,1
12/21/2018,1183.81081,1190.302295,1177.319325,1180.27,1
12/24/2018,1184.831113,1188.904727,1180.7575,1180.7575,1
12/26/2018,1184.62492,1191.533903,1177.715936,1181.0228,1
12/27/2018,1181.139148,1191.83327,1170.445026,1181.6709,1
12/28/2018,1181.847683,1193.313899,1170.381467,1182.0841,1
12/31/2018,1180.152107,1189.670893,1170.633321,1182.4579,1
1/2/2019,1179.340211,1184.965987,1173.714436,1184.3738,1
1/3/2019,1189.395226,1192.186258,1186.604194,1187.6731,1
1/4/2019,1187.811657,1191.252526,1184.370788,1186.5065,1
1/7/2019,1187.587125,1191.266438,1183.907813,1186.875,1
1/8/2019,1185.519845,1188.069095,1182.970595,1185.6977,1
1/9/2019,1183.847476,1192.025838,1175.669115,1185.2698,1
1/10/2019,1185.890451,1187.253203,1184.527699,1185.0017,1
1/11/2019,1188.68542,1194.320124,1183.050715,1186.2536,1
1/14/2019,1189.122314,1193.216393,1185.028235,1186.6896,1
1/15/2019,1188.711604,1199.459234,1177.963974,1187.5834,1
1/16/2019,1188.787217,1193.654917,1183.919517,1187.2438,1
1/17/2019,1188.519136,1194.989771,1182.048501,1187.2725,1
1/18/2019,1188.563663,1196.041145,1181.08618,1186.902,1
1/22/2019,1190.916973,1196.141855,1185.69209,1187.4733,1
1/23/2019,1185.366862,1194.6192,1176.114524,1186.1972,1
1/24/2019,1186.266661,1187.156673,1185.37665,1186.682,1
1/25/2019,1185.810087,1195.302263,1176.317911,1186.522,1
1/28/2019,1187.715202,1193.887617,1181.542786,1187.003,1
1/29/2019,1187.557619,1190.704804,1184.410434,1187.617,1
1/30/2019,1191.633745,1200.06988,1183.19761,1188.188,1
1/31/2019,1195.685026,1201.761145,1189.608906,1191.396,1
2/1/2019,1188.799644,1193.742307,1183.856982,1191.003,1
2/4/2019,1189.613384,1191.756617,1187.470151,1190.685,1
2/5/2019,1190.38233,1192.108816,1188.655844,1190.68,1
2/6/2019,1195.553568,1203.180704,1187.926432,1191.74,1
2/7/2019,1191.900466,1198.343816,1185.457116,1193.213,1
2/8/2019,1193.721809,1198.500041,1188.943577,1194.558,1
2/11/2019,1195.038749,1197.488456,1192.589042,1194.979,1
2/12/2019,1194.554948,1195.211723,1193.898173,1194.137,1
2/13/2019,1196.604638,1204.420904,1188.788373,1193.323,1
2/14/2019,1195.340372,1197.849332,1192.831411,1194.743,1
2/15/2019,1196.031837,1203.081375,1188.982299,1194.837,1
2/19/2019,1199.321809,1205.001265,1193.642353,1195.675,1
2/20/2019,1193.622048,1203.130837,1184.11326,1196.074,1
2/21/2019,1194.582391,1200.02182,1189.142961,1195.479,1
2/22/2019,1194.543998,1199.03184,1190.056155,1196.758,1
2/25/2019,1197.577305,1206.254968,1188.899643,1196.919,1
2/26/2019,1195.21269,1203.543996,1186.881385,1198.749,1
2/27/2019,1196.423654,1203.973203,1188.874106,1198.341,1
2/28/2019,1197.535445,1202.925433,1192.145458,1197.775,1
3/1/2019,1194.781467,1204.416319,1185.146615,1196.876,1
3/4/2019,1198.218621,1206.180008,1190.257234,1197.201,1
3/5/2019,1197.039417,1204.043148,1190.035686,1197.219,1
3/6/2019,1201.296134,1204.533483,1198.058786,1199.018,1
3/7/2019,1204.956972,1210.961342,1198.952602,1200.874,1
3/8/2019,1198.87124,1207.523012,1190.219468,1201.635,1
3/11/2019,1199.184517,1207.83855,1190.530485,1201.949,1
3/12/2019,1201.107149,1203.032,1199.182298,1203.032,1
3/13/2019,1198.347148,1204.843559,1191.850737,1203.039,1
3/14/2019,1204.420995,1214.281471,1194.56052,1202.497,1
3/15/2019,1207.076377,1213.456019,1200.696735,1203.706,1
3/18/2019,1208.226049,1213.644643,1202.807455,1204.132,1
3/19/2019,1205.122327,1206.446902,1203.797752,1204.159,1
3/20/2019,1205.801408,1217.619443,1193.983372,1205.922,1
3/21/2019,1207.282965,1212.541745,1202.024185,1208.915,1
3/22/2019,1211.647823,1214.919599,1208.376047,1211.769,1
3/25/2019,1210.569272,1214.937368,1206.201176,1213.36,1
3/26/2019,1210.018435,1218.391006,1201.645865,1213.416,1
3/27/2019,1215.159741,1221.059461,1209.260022,1216.437,1
3/28/2019,1218.691416,1225.564308,1211.818524,1216.441,1
3/29/2019,1217.37819,1219.38576,1215.37062,1216.709,1
4/1/2019,1210.992004,1217.368523,1204.615485,1214.575,1
4/2/2019,1215.710791,1226.400494,1205.021088,1214.739,1
4/3/2019,1211.330523,1218.791771,1203.869275,1213.211,1
4/4/2019,1214.876873,1222.823588,1206.930157,1213.239,1
4/5/2019,1214.566733,1222.694577,1206.43889,1213.111,1
4/8/2019,1213.355329,1219.604422,1207.106237,1213.416,1
4/9/2019,1212.502475,1221.546924,1203.458026,1214.02,1
4/10/2019,1213.276862,1219.047718,1207.506006,1214.917,1
4/11/2019,1213.83836,1216.571819,1211.1049,1214.871,1
4/12/2019,1213.650074,1224.030415,1203.269733,1214.075,1
4/15/2019,1217.108169,1224.455875,1209.760462,1214.497,1
4/16/2019,1212.738745,1223.119599,1202.357891,1214.135,1
4/17/2019,1210.689355,1218.335048,1203.043663,1213.602,1
4/18/2019,1218.201284,1223.48382,1212.918749,1214.376,1
4/22/2019,1215.690686,1224.863188,1206.518183,1214.901,1
4/23/2019,1213.30822,1219.325227,1207.291212,1215.557,1
4/24/2019,1216.580288,1218.772544,1214.388032,1217.92,1
4/25/2019,1218.385274,1225.697048,1211.0735,1218.629,1
4/26/2019,1220.840141,1222.304563,1219.375718,1220.352,1
4/29/2019,1218.664742,1228.552736,1208.776748,1220.74,1
4/30/2019,1223.419244,1232.15141,1214.687077,1221.282,1
5/1/2019,1221.341436,1222.564,1220.118872,1222.564,1
5/2/2019,1224.653425,1226.91485,1222.392,1222.392,1
5/3/2019,1226.508476,1231.338453,1221.678499,1222.779,1
5/6/2019,1219.955068,1226.385231,1213.524904,1224.793,1
5/7/2019,1226.771,1227.384386,1226.157615,1226.771,1
5/8/2019,1230.500411,1234.122238,1226.878583,1227.738,1
5/9/2019,1228.426708,1233.279722,1223.573695,1228.611,1
5/10/2019,1228.727561,1236.284613,1221.170508,1228.789,1
5/13/2019,1229.30606,1234.475349,1224.136772,1230.783,1
5/14/2019,1233.994087,1237.133395,1230.85478,1231.101,1
5/15/2019,1229.453292,1234.075992,1224.830592,1232.72,1
5/16/2019,1229.848882,1234.655387,1225.042378,1232.437,1
5/17/2019,1233.364166,1234.658357,1232.069975,1232.563,1
5/20/2019,1236.00127,1239.206539,1232.796,1232.796,1
5/21/2019,1230.187304,1234.128238,1226.246369,1231.542,1
5/22/2019,1233.466429,1239.501362,1227.431495,1231.619,1
5/23/2019,1237.412549,1242.960378,1231.864719,1232.851,1
5/24/2019,1233.084679,1239.497361,1226.671998,1233.208,1
5/28/2019,1239.828436,1246.494844,1233.162028,1234.52,1
5/29/2019,1232.245141,1238.919287,1225.570995,1235.953,1
5/30/2019,1236.355179,1238.766192,1233.944166,1236.417,1
5/31/2019,1242.080981,1246.909645,1237.252317,1238.119,1
6/3/2019,1239.496897,1241.665691,1237.328102,1239.311,1
6/4/2019,1238.423076,1244.677425,1232.168727,1238.485,1
6/5/2019,1236.908878,1240.934669,1232.883087,1238.705,1
6/6/2019,1239.070895,1245.26563,1232.87616,1238.947,1
6/7/2019,1241.582472,1243.815534,1239.34941,1240.59,1
6/10/2019,1237.311049,1240.596989,1234.02511,1239.977,1
6/11/2019,1242.231576,1245.330029,1239.133124,1239.381,1
6/12/2019,1237.611914,1247.898494,1227.325334,1239.347,1
6/13/2019,1239.093952,1240.890548,1237.297355,1239.032,1
6/14/2019,1235.084886,1240.227201,1229.942571,1239.112,1
6/17/2019,1239.305057,1246.121917,1232.488198,1239.429,1
6/18/2019,1242.449488,1247.100535,1237.798442,1240.279,1
6/19/2019,1242.36753,1246.150509,1238.584551,1240.321,1
6/20/2019,1236.779974,1242.803354,1230.756594,1241.934,1
6/21/2019,1237.480213,1244.309574,1230.650852,1241.702,1
6/24/2019,1240.868718,1244.284694,1237.452743,1242.173,1
6/25/2019,1241.482842,1245.645348,1237.320336,1242.539,1
6/26/2019,1243.627385,1251.702888,1235.551883,1242.385,1
6/27/2019,1243.123505,1252.254528,1233.992483,1242.316,1
6/28/2019,1242.504596,1251.638375,1233.370818,1242.691,1
7/1/2019,1247.608772,1254.692515,1240.525028,1242.762,1
7/2/2019,1246.236613,1251.832925,1240.6403,1243.625,1
7/3/2019,1241.79439,1246.461152,1237.127627,1244.47,1
7/5/2019,1244.51594,1249.800641,1239.231239,1243.459,1
7/8/2019,1246.213757,1249.448737,1242.978777,1244.223,1
7/9/2019,1243.065191,1253.026647,1233.103735,1245.182,1
7/10/2019,1246.118691,1257.895101,1234.342281,1246.181,1
7/11/2019,1247.52345,1250.26663,1244.78027,1246.9,1
7/12/2019,1247.517802,1249.700412,1245.335191,1247.206,1
7/15/2019,1251.393753,1259.566274,1243.221233,1247.713,1
7/16/2019,1246.823612,1257.803346,1235.843879,1247.697,1
7/17/2019,1253.236566,1260.23091,1246.242222,1248.99,1
7/18/2019,1251.875396,1260.056772,1243.694021,1249.065,1
7/19/2019,1250.633577,1254.193788,1247.073365,1249.197,1
7/22/2019,1252.987258,1256.862605,1249.11191,1250.112,1
7/23/2019,1251.774329,1255.025041,1248.523616,1250.274,1
7/24/2019,1246.645416,1251.899717,1241.391115,1251.024,1
7/25/2019,1250.07574,1252.515217,1247.636262,1251.014,1
7/26/2019,1256.603966,1262.172188,1251.035743,1251.286,1
7/29/2019,1249.824764,1258.524531,1241.124998,1251.765,1
7/30/2019,1249.63099,1256.331592,1242.930388,1252.449,1
7/31/2019,1253.332353,1263.855083,1242.809623,1252.706,1
8/1/2019,1256.908653,1268.083965,1245.733341,1255.653,1
8/2/2019,1260.654054,1264.491183,1256.816925,1258.075,1
8/5/2019,1262.852571,1273.261217,1252.443926,1261.654,1
8/6/2019,1264.59917,1270.78519,1258.41315,1262.453,1
8/7/2019,1267.473957,1269.563305,1265.38461,1266.271,1
8/8/2019,1268.723015,1275.240319,1262.20571,1265.496,1
8/9/2019,1270.00886,1274.693371,1265.32435,1266.084,1
8/12/2019,1265.165598,1273.405655,1256.925542,1267.701,1
8/13/2019,1268.914973,1279.882862,1257.947084,1267.964,1
8/14/2019,1271.18754,1279.076792,1263.298288,1272.46,1
8/15/2019,1275.791913,1282.217634,1269.366192,1272.42,1
8/16/2019,1274.831587,1282.720553,1266.94262,1272.414,1
8/19/2019,1270.329422,1272.491793,1268.167051,1271.983,1
8/20/2019,1274.252547,1284.811948,1263.693146,1272.217,1
8/21/2019,1276.187076,1284.326186,1268.047966,1271.736,1
8/22/2019,1270.812629,1274.687251,1266.938006,1270.368,1
8/23/2019,1272.965934,1282.942256,1262.989612,1270.869,1
8/26/2019,1274.811889,1280.595799,1269.027979,1271.189,1
8/27/2019,1272.345823,1272.791078,1271.900569,1272.155,1
8/28/2019,1272.243483,1280.521344,1263.965623,1273.517,1
8/29/2019,1269.979914,1279.013031,1260.946797,1272.27,1
8/30/2019,1273.293103,1279.337316,1267.248889,1272.466,1
9/2/2019,1273.611219,1281.755002,1265.467437,1272.466,1
9/3/2019,1270.414301,1274.297024,1266.531578,1273.024,1
9/4/2019,1270.732013,1278.625549,1262.838477,1273.151,1
9/5/2019,1270.75761,1271.202219,1270.313,1270.313,1
9/6/2019,1272.431216,1275.162709,1269.699723,1270.462,1
9/9/2019,1266.544413,1275.744801,1257.344025,1269.019,1
9/10/2019,1269.223168,1279.42053,1259.025807,1266.753,1
9/11/2019,1259.906146,1263.950382,1255.861909,1263.824,1
9/12/2019,1265.581023,1272.587132,1258.574914,1262.362,1
9/13/2019,1256.252011,1263.791785,1248.712237,1256.629,1
9/16/2019,1259.159576,1264.68496,1253.634193,1255.769,1
9/17/2019,1254.470435,1262.372808,1246.568061,1254.345,1
9/18/2019,1256.178877,1261.142024,1251.215729,1256.493,1
9/19/2019,1260.232191,1269.475948,1250.988434,1257.654,1
9/20/2019,1256.805027,1266.998399,1246.611655,1258.441,1
9/23/2019,1263.875761,1268.227646,1259.523876,1261.416,1
9/24/2019,1266.389019,1270.746079,1262.031959,1262.916,1
9/25/2019,1265.344517,1271.213989,1259.475046,1262.252,1
9/26/2019,1262.451911,1267.120648,1257.783173,1261.821,1
9/27/2019,1256.365185,1262.233396,1250.496973,1261.981,1
9/30/2019,1258.542315,1265.547892,1251.536739,1262.266,1
10/1/2019,1262.952692,1270.657474,1255.24791,1263.079,1
10/2/2019,1265.278712,1267.934204,1262.62322,1264.52,1
10/3/2019,1267.474209,1269.503791,1265.444626,1268.489,1
10/4/2019,1267.899237,1271.389974,1264.4085,1269.359,1
10/7/2019,1270.772365,1277.184956,1264.359774,1269.82,1
10/8/2019,1272.844918,1278.250455,1267.439382,1271.891,1
10/9/2019,1274.030289,1283.120062,1264.940515,1271.297,1
10/10/2019,1270.711848,1272.806323,1268.617373,1269.379,1
10/11/2019,1266.864599,1275.470672,1258.258526,1265.599,1
10/15/2019,1260.54164,1266.869025,1254.214255,1265.477,1
10/16/2019,1266.955425,1270.56102,1263.349831,1265.121,1
10/17/2019,1264.307998,1265.129593,1263.486403,1263.992,1
10/18/2019,1267.775789,1274.156045,1261.395533,1263.417,1
10/21/2019,1267.043663,1273.165866,1260.921459,1262.31,1
10/22/2019,1259.826238,1267.081484,1252.570991,1261.782,1
10/23/2019,1264.148292,1266.734752,1261.561831,1261.688,1
10/24/2019,1264.962373,1269.756765,1260.167982,1261.682,1
10/25/2019,1257.424469,1265.057458,1249.791481,1261.651,1
10/28/2019,1255.538676,1261.463407,1249.613945,1260.581,1
10/29/2019,1260.684086,1263.58308,1257.785093,1260.432,1
10/30/2019,1260.577713,1262.216956,1258.93847,1260.956,1
10/31/2019,1263.073793,1270.471282,1255.676304,1264.528,1
11/1/2019,1264.905562,1266.486141,1263.324983,1264.463,1
11/4/2019,1263.785808,1266.882238,1260.689378,1263.849,1
11/5/2019,1260.671518,1267.548022,1253.795013,1261.744,1
11/6/2019,1260.178269,1264.911748,1255.444791,1262.261,1
11/7/2019,1256.868945,1267.94268,1245.79521,1258.379,1
11/8/2019,1255.493027,1259.517447,1251.468608,1257.631,1
11/12/2019,1260.990623,1266.023011,1255.958235,1258.097,1
11/13/2019,1254.830232,1260.93968,1248.720784,1259.68,1
11/14/2019,1261.066094,1261.696564,1260.435624,1260.94,1
11/15/2019,1261.532411,1272.125046,1250.939776,1261.028,1
11/18/2019,1263.479393,1270.48155,1256.477235,1261.65,1
11/19/2019,1264.076957,1271.400547,1256.753366,1262.688,1
11/20/2019,1266.279547,1274.694836,1257.864258,1265.457,1
11/21/2019,1264.371693,1272.976304,1255.767082,1265.384,1
11/22/2019,1265.342453,1266.101735,1264.583172,1265.469,1
11/25/2019,1267.868154,1273.248255,1262.488054,1265.906,1
11/26/2019,1271.009485,1278.868524,1263.150446,1267.587,1
11/27/2019,1264.393156,1267.688487,1261.097825,1267.435,1
11/29/2019,1273.014298,1279.09921,1266.929386,1267.69,1
12/2/2019,1265.509587,1268.865033,1262.154141,1266.206,1
12/3/2019,1267.835371,1275.891362,1259.77938,1268.66,1
12/4/2019,1267.186505,1268.454833,1265.918177,1268.328,1
12/5/2019,1267.154095,1272.418839,1261.889351,1268.613,1
12/6/2019,1266.394057,1268.359621,1264.428493,1268.106,1
12/9/2019,1270.653183,1273.318622,1267.987743,1269.257,1
12/10/2019,1269.473746,1274.428162,1264.51933,1270.363,1
12/11/2019,1271.542548,1278.602787,1264.48231,1272.115,1
12/12/2019,1269.641862,1279.422994,1259.860729,1270.277,1
12/13/2019,1268.749597,1272.437083,1265.06211,1271.547,1
12/16/2019,1276.2524,1283.245215,1269.259584,1271.421,1
12/17/2019,1266.049623,1272.979739,1259.119506,1271.581,1
12/18/2019,1269.505007,1272.936445,1266.073569,1270.903,1
12/19/2019,1266.252532,1272.604757,1259.900307,1270.445,1
12/20/2019,1265.195967,1271.358358,1259.033576,1270.596,1
12/23/2019,1270.827455,1273.814049,1267.840862,1270.891,1
12/24/2019,1274.545131,1282.742584,1266.347677,1270.923,1
12/26/2019,1271.253734,1274.11334,1268.394128,1270.936,1
12/27/2019,1270.840038,1276.435091,1265.244985,1271.603,1
12/30/2019,1276.510718,1284.203989,1268.817447,1271.615,1
12/31/2019,1276.773396,1282.113948,1271.432844,1271.56,1
1/3/2000,1742.828496,1751.1924,1734.464592,1742.48,1
1/4/2000,1715.34561,1726.1772,1704.51402,1719.3,1
1/5/2000,1641.852594,1646.032422,1637.672767,1639.148,1
1/6/2000,1595.492301,1604.366362,1586.618239,1598.93,1
1/7/2000,1632.300125,1640.59582,1624.004429,1626.607,1
1/10/2000,1659.786948,1669.791143,1649.782752,1653.586,1
1/11/2000,1670.069761,1683.591917,1656.547605,1669.402,1
1/12/2000,1651.321478,1657.027382,1645.615575,1653.885,1
1/13/2000,1652.709874,1662.313838,1643.105909,1655.856,1
1/14/2000,1670.778727,1681.965114,1659.59234,1669.61,1
1/17/2000,1656.123264,1670.383036,1641.863493,1658.113,1
1/18/2000,1670.926024,1676.509388,1665.342659,1666.676,1
1/19/2000,1625.735103,1639.14943,1612.320776,1625.979,1
1/20/2000,1648.917151,1658.647708,1639.186593,1649.247,1
1/21/2000,1622.664115,1636.27272,1609.05551,1620.072,1
1/24/2000,1608.095993,1614.028744,1602.163243,1603.446,1
1/25/2000,1591.994578,1597.495485,1586.49367,1594.466,1
1/26/2000,1606.372807,1611.595869,1601.149745,1607.096,1
1/27/2000,1632.192432,1642.410494,1621.974369,1634.89,1
1/28/2000,1621.937476,1626.069904,1617.805048,1620.56,1
1/31/2000,1596.076643,1602.046707,1590.10658,1592.017,1
2/1/2000,1591.446233,1604.168897,1578.723569,1590.333,1
2/2/2000,1609.541933,1617.696622,1601.387243,1614.79,1
2/3/2000,1614.586506,1619.195221,1609.977791,1617.093,1
2/4/2000,1602.723788,1609.940375,1595.507201,1603.686,1
2/7/2000,1612.205537,1619.284376,1605.126698,1608.827,1
2/8/2000,1594.33267,1606.30573,1582.35961,1596.408,1
2/9/2000,1617.376526,1623.353646,1611.399405,1615.438,1
2/10/2000,1628.22273,1633.352401,1623.093059,1628.467,1
2/11/2000,1666.165966,1676.044584,1656.287347,1660.272,1
2/14/2000,1641.144135,1641.554359,1640.73391,1640.898,1
2/15/2000,1617.934567,1618.743858,1617.125276,1618.582,1
2/16/2000,1629.053075,1639.264781,1618.841368,1633.873,1
2/17/2000,1632.739325,1639.852767,1625.625883,1635.274,1
2/18/2000,1607.152523,1619.667038,1594.638008,1604.425,1
2/21/2000,1591.492397,1599.813201,1583.171594,1584.915,1
2/22/2000,1562.909381,1567.925237,1557.893525,1567.455,1
2/23/2000,1574.785274,1578.255006,1571.315541,1577.151,1
2/24/2000,1595.809965,1606.554284,1585.065646,1591.751,1
2/25/2000,1595.760811,1608.624051,1582.897571,1597.918,1
2/28/2000,1570.239893,1582.258838,1558.220947,1571.104,1
2/29/2000,1584.525936,1585.794064,1583.257808,1585.16,1
3/1/2000,1578.017359,1587.448681,1568.586037,1571.887,1
3/2/2000,1573.29002,1577.390415,1569.189625,1577.075,1
3/3/2000,1597.562125,1601.714541,1593.409709,1597.083,1
3/6/2000,1611.737857,1615.206042,1608.269673,1613.109,1
3/7/2000,1637.349455,1646.897872,1627.801038,1632.208,1
3/8/2000,1633.83458,1642.894661,1624.774499,1632.447,1
3/9/2000,1627.138384,1633.232535,1621.044233,1625.107,1
3/10/2000,1637.068436,1645.614521,1628.52235,1643.478,1
3/13/2000,1622.979529,1631.63952,1614.319537,1618.69,1
3/14/2000,1600.178262,1608.01052,1592.346004,1598.42,1
3/15/2000,1580.393949,1593.204107,1567.583791,1581.501,1
3/16/2000,1572.053616,1584.844747,1559.262484,1569.464,1
3/17/2000,1606.264731,1616.760051,1595.76941,1602.339,1
3/20/2000,1598.862727,1603.663636,1594.061818,1600.303,1
3/21/2000,1615.600094,1622.944831,1608.255356,1614.228,1
3/22/2000,1624.201795,1628.844,1619.559589,1628.844,1
3/23/2000,1632.757067,1639.447357,1626.066777,1631.778,1
3/24/2000,1637.279119,1643.095822,1631.462416,1638.508,1
3/27/2000,1661.648201,1675.670198,1647.626203,1659.408,1
3/28/2000,1660.32782,1663.567889,1657.08775,1661.574,1
3/29/2000,1653.083432,1662.496594,1643.67027,1651.432,1
3/30/2000,1616.86593,1624.250362,1609.481498,1622.952,1
3/31/2000,1598.381707,1606.153676,1590.609737,1602.468,1
4/3/2000,1594.449175,1600.271534,1588.626815,1595.167,1
4/4/2000,1588.813041,1596.302181,1581.323902,1593.434,1
4/5/2000,1581.309297,1583.836359,1578.782234,1579.414,1
4/6/2000,1585.483212,1599.12246,1571.843965,1585.959,1
4/7/2000,1589.566787,1597.457631,1581.675942,1594.11,1
4/10/2000,1601.79638,1604.995494,1598.597266,1599.557,1
4/11/2000,1577.792106,1578.028787,1577.555426,1577.871,1
4/12/2000,1580.195249,1587.895774,1572.494725,1587.737,1
4/13/2000,1565.735037,1578.483666,1552.986407,1564.249,1
4/14/2000,1568.592171,1577.603916,1559.580426,1567.26,1
4/17/2000,1451.704963,1462.076874,1441.333051,1450.617,1
4/18/2000,1490.523494,1492.979542,1488.067446,1488.514,1
4/19/2000,1514.004606,1518.539817,1509.469395,1511.737,1
4/20/2000,1515.027175,1523.648174,1506.406176,1512.456,1
4/21/2000,1514.34657,1524.101911,1504.591229,1512.456,1
4/24/2000,1510.646017,1523.179365,1498.112668,1510.042,1
4/25/2000,1508.036263,1513.559651,1502.512875,1513.257,1
4/26/2000,1524.224913,1532.139011,1516.310815,1521.942,1
4/27/2000,1525.390614,1535.865203,1514.916026,1529.137,1
4/28/2000,1534.617016,1537.6884,1531.545632,1535.692,1
5/1/2000,1528.989123,1536.484918,1521.493328,1529.754,1
5/2/2000,1539.674136,1541.212272,1538.136,1538.136,1
5/3/2000,1528.958906,1530.872113,1527.045698,1530.566,1
5/4/2000,1501.054385,1512.114231,1489.994538,1504.741,1
5/5/2000,1515.313883,1518.343299,1512.284467,1514.708,1
5/8/2000,1487.316671,1489.697092,1484.93625,1487.763,1
5/9/2000,1469.021888,1480.185338,1457.858438,1468.875,1
5/10/2000,1451.431144,1458.808361,1444.053928,1446.513,1
5/11/2000,1431.887594,1438.325938,1425.449251,1430.743,1
5/12/2000,1465.065479,1467.116776,1463.014182,1465.212,1
5/15/2000,1453.578198,1460.401146,1446.755251,1451.691,1
5/16/2000,1473.678612,1480.188839,1467.168385,1479.597,1
5/17/2000,1456.108324,1459.167375,1453.049273,1456.691,1
5/18/2000,1434.415388,1435.8488,1432.981976,1433.412,1
5/19/2000,1435.611187,1441.068147,1430.154228,1436.042,1
5/22/2000,1406.788015,1416.231437,1397.344592,1409.466,1
5/23/2000,1416.785488,1420.467657,1413.103318,1416.219,1
5/24/2000,1389.37822,1395.863798,1382.892642,1394.748,1
5/25/2000,1389.055794,1394.26241,1383.849178,1388.431,1
5/26/2000,1360.806382,1369.406122,1352.206643,1365.038,1
5/29/2000,1379.352223,1388.018742,1370.685703,1375.638,1
5/30/2000,1380.79522,1385.818295,1375.772145,1376.185,1
5/31/2000,1395.887427,1407.111413,1384.66344,1394.284,1
6/1/2000,1412.902098,1418.127223,1407.676973,1412.196,1
6/2/2000,1445.84017,1452.079745,1439.600594,1451.064,1
6/5/2000,1477.337166,1484.214004,1470.460327,1478.89,1
6/6/2000,1489.607982,1495.289514,1483.92645,1495.14,1
6/7/2000,1490.388085,1496.371777,1484.404393,1495.923,1
6/8/2000,1494.795353,1504.674833,1484.915872,1496.891,1
6/9/2000,1508.985478,1515.618381,1502.352575,1507.478,1
6/12/2000,1515.539461,1517.735566,1513.343356,1514.555,1
6/13/2000,1499.392114,1509.57576,1489.208468,1497.595,1
6/14/2000,1513.998065,1522.538916,1505.457215,1511.655,1
6/15/2000,1523.055285,1524.729641,1521.380929,1522.142,1
6/16/2000,1547.527119,1555.324587,1539.729652,1544.053,1
6/19/2000,1536.341992,1542.312233,1530.371751,1530.831,1
6/20/2000,1524.321458,1529.506744,1519.136172,1525.084,1
6/21/2000,1534.110641,1543.793936,1524.427346,1537.031,1
6/22/2000,1530.854843,1539.873359,1521.836327,1528.562,1
6/23/2000,1519.678059,1530.636178,1508.719939,1521.961,1
6/26/2000,1521.8339,1530.685321,1512.98248,1526.107,1
6/27/2000,1540.41771,1548.62652,1532.2089,1534.357,1
6/28/2000,1552.489203,1560.915301,1544.063105,1546.073,1
6/29/2000,1545.260119,1554.777269,1535.74297,1547.504,1
6/30/2000,1560.186478,1564.940055,1555.4329,1558.55,1
7/3/2000,1563.276456,1565.699171,1560.853741,1563.042,1
7/4/2000,1566.204711,1567.300506,1565.108916,1565.422,1
7/5/2000,1559.292816,1569.228604,1549.357028,1564.691,1
7/6/2000,1562.719436,1568.800663,1556.638209,1559.289,1
7/7/2000,1568.580915,1576.183591,1560.97824,1567.562,1
7/10/2000,1595.121176,1606.175762,1584.066589,1590.588,1
7/11/2000,1596.450027,1606.873939,1586.026114,1591.437,1
7/12/2000,1600.735812,1611.481158,1589.990466,1603.783,1
7/13/2000,1576.774689,1582.551,1570.998378,1582.551,1
7/14/2000,1587.249545,1589.549332,1584.949758,1586.06,1
7/17/2000,1598.681268,1605.458382,1591.904155,1594.615,1
7/18/2000,1577.264993,1583.993601,1570.536384,1583.202,1
7/19/2000,1591.46021,1604.922184,1577.998237,1593.133,1
7/20/2000,1600.146937,1603.586393,1596.707481,1599.747,1
7/21/2000,1618.937633,1627.273078,1610.602188,1618.533,1
7/24/2000,1598.21613,1604.705453,1591.726807,1602.302,1
7/25/2000,1585.01744,1594.521842,1575.513038,1584.067,1
7/26/2000,1590.085628,1596.698039,1583.473218,1593.352,1
7/27/2000,1581.996423,1592.680775,1571.312071,1582.867,1
7/28/2000,1572.023043,1583.07872,1560.967367,1568.181,1
7/31/2000,1541.810085,1550.63547,1532.984701,1548.313,1
8/1/2000,1555.730192,1563.496417,1547.963967,1553.245,1
8/2/2000,1574.652018,1587.066939,1562.237097,1571.509,1
8/3/2000,1570.981815,1581.12733,1560.8363,1572.948,1
8/4/2000,1583.429829,1593.091649,1573.768008,1583.905,1
8/7/2000,1599.27036,1611.755906,1586.784814,1600.711,1
8/8/2000,1586.180906,1590.926162,1581.43565,1581.752,1
8/9/2000,1573.661877,1578.941299,1568.382454,1575.947,1
8/10/2000,1594.550135,1597.415454,1591.684816,1591.844,1
